State,District,Monument Name,Type,Category,Latitude,Longitude,TouristRating,Description,History,ImageLink
Assam,Hailakandi,Hailakandi Heritage Site 4,Monument,Mixed,26.0422,92.8887,4.3,Important site 4 in Hailakandi,Historical/cultural importance in Hailakandi,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Hailakandi,Hailakandi Heritage Site 5,Monument,Mixed,27.2991,93.5188,3.9,Important site 5 in Hailakandi,Historical/cultural importance in Hailakandi,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Hojai,Hojai Heritage Site 1,Monument,Mixed,25.1824,89.75,4.9,Important site 1 in Hojai,Historical/cultural importance in Hojai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Hojai,Hojai Heritage Site 2,Monument,Mixed,27.3651,95.2944,3.7,Important site 2 in Hojai,Historical/cultural importance in Hojai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Hojai,Hojai Heritage Site 3,Monument,Mixed,26.6871,91.4533,3.9,Important site 3 in Hojai,Historical/cultural importance in Hojai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Hojai,Hojai Heritage Site 4,Monument,Mixed,25.1686,92.522,3.5,Important site 4 in Hojai,Historical/cultural importance in Hojai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Hojai,Hojai Heritage Site 5,Monument,Mixed,24.5745,91.0353,4.2,Important site 5 in Hojai,Historical/cultural importance in Hojai,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Jorhat,Jorhat Heritage Site 1,Monument,Mixed,27.6851,92.412,4.0,Important site 1 in Jorhat,Historical/cultural importance in Jorhat,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Jorhat,Jorhat Heritage Site 2,Monument,Mixed,26.1469,92.6391,3.6,Important site 2 in Jorhat,Historical/cultural importance in Jorhat,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Jorhat,Jorhat Heritage Site 3,Monument,Mixed,25.9696,91.0803,4.9,Important site 3 in Jorhat,Historical/cultural importance in Jorhat,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Jorhat,Jorhat Heritage Site 4,Monument,Mixed,27.911,92.3553,4.8,Important site 4 in Jorhat,Historical/cultural importance in Jorhat,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Jorhat,Jorhat Heritage Site 5,Monument,Mixed,26.275,94.8264,4.0,Important site 5 in Jorhat,Historical/cultural importance in Jorhat,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup,Kamrup Heritage Site 1,Monument,Mixed,27.4579,90.3493,3.7,Important site 1 in Kamrup,Historical/cultural importance in Kamrup,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup,Kamrup Heritage Site 2,Monument,Mixed,26.6128,93.7362,4.9,Important site 2 in Kamrup,Historical/cultural importance in Kamrup,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup,Kamrup Heritage Site 3,Monument,Mixed,27.0692,92.4485,4.1,Important site 3 in Kamrup,Historical/cultural importance in Kamrup,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup,Kamrup Heritage Site 4,Monument,Mixed,25.5448,91.2156,4.1,Important site 4 in Kamrup,Historical/cultural importance in Kamrup,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup,Kamrup Heritage Site 5,Monument,Mixed,27.321,89.9566,4.2,Important site 5 in Kamrup,Historical/cultural importance in Kamrup,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup Metropolitan,Kamrup Metropolitan Heritage Site 1,Monument,Mixed,25.0773,94.1242,5.0,Important site 1 in Kamrup Metropolitan,Historical/cultural importance in Kamrup Metropolitan,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup Metropolitan,Kamrup Metropolitan Heritage Site 2,Monument,Mixed,25.2579,92.7116,4.3,Important site 2 in Kamrup Metropolitan,Historical/cultural importance in Kamrup Metropolitan,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup Metropolitan,Kamrup Metropolitan Heritage Site 3,Monument,Mixed,27.3775,93.8598,4.1,Important site 3 in Kamrup Metropolitan,Historical/cultural importance in Kamrup Metropolitan,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup Metropolitan,Kamrup Metropolitan Heritage Site 4,Monument,Mixed,27.3873,92.137,3.9,Important site 4 in Kamrup Metropolitan,Historical/cultural importance in Kamrup Metropolitan,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kamrup Metropolitan,Kamrup Metropolitan Heritage Site 5,Monument,Mixed,24.8813,92.0126,4.2,Important site 5 in Kamrup Metropolitan,Historical/cultural importance in Kamrup Metropolitan,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karbi Anglong,Karbi Anglong Heritage Site 1,Monument,Mixed,26.1444,90.0485,3.9,Important site 1 in Karbi Anglong,Historical/cultural importance in Karbi Anglong,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karbi Anglong,Karbi Anglong Heritage Site 2,Monument,Mixed,24.4528,94.8816,4.9,Important site 2 in Karbi Anglong,Historical/cultural importance in Karbi Anglong,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karbi Anglong,Karbi Anglong Heritage Site 3,Monument,Mixed,27.9037,91.2962,4.4,Important site 3 in Karbi Anglong,Historical/cultural importance in Karbi Anglong,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karbi Anglong,Karbi Anglong Heritage Site 4,Monument,Mixed,27.806,93.5543,4.6,Important site 4 in Karbi Anglong,Historical/cultural importance in Karbi Anglong,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karbi Anglong,Karbi Anglong Heritage Site 5,Monument,Mixed,26.2465,91.4657,4.1,Important site 5 in Karbi Anglong,Historical/cultural importance in Karbi Anglong,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karimganj,Karimganj Heritage Site 1,Monument,Mixed,24.4451,91.2705,4.9,Important site 1 in Karimganj,Historical/cultural importance in Karimganj,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karimganj,Karimganj Heritage Site 2,Monument,Mixed,26.8506,89.9065,4.8,Important site 2 in Karimganj,Historical/cultural importance in Karimganj,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karimganj,Karimganj Heritage Site 3,Monument,Mixed,25.2254,89.4718,4.7,Important site 3 in Karimganj,Historical/cultural importance in Karimganj,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karimganj,Karimganj Heritage Site 4,Monument,Mixed,25.9027,91.6526,4.8,Important site 4 in Karimganj,Historical/cultural importance in Karimganj,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Karimganj,Karimganj Heritage Site 5,Monument,Mixed,25.4696,93.5336,3.6,Important site 5 in Karimganj,Historical/cultural importance in Karimganj,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kokrajhar,Kokrajhar Heritage Site 1,Monument,Mixed,27.6769,89.7519,3.6,Important site 1 in Kokrajhar,Historical/cultural importance in Kokrajhar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kokrajhar,Kokrajhar Heritage Site 2,Monument,Mixed,27.8684,94.6273,4.7,Important site 2 in Kokrajhar,Historical/cultural importance in Kokrajhar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kokrajhar,Kokrajhar Heritage Site 3,Monument,Mixed,26.354,89.8395,4.8,Important site 3 in Kokrajhar,Historical/cultural importance in Kokrajhar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kokrajhar,Kokrajhar Heritage Site 4,Monument,Mixed,24.286,89.3539,3.7,Important site 4 in Kokrajhar,Historical/cultural importance in Kokrajhar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Kokrajhar,Kokrajhar Heritage Site 5,Monument,Mixed,25.1494,94.6393,4.6,Important site 5 in Kokrajhar,Historical/cultural importance in Kokrajhar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Lakhimpur,Lakhimpur Heritage Site 1,Monument,Mixed,25.261,92.3912,3.6,Important site 1 in Lakhimpur,Historical/cultural importance in Lakhimpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Lakhimpur,Lakhimpur Heritage Site 2,Monument,Mixed,25.1724,93.2915,4.3,Important site 2 in Lakhimpur,Historical/cultural importance in Lakhimpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Lakhimpur,Lakhimpur Heritage Site 3,Monument,Mixed,26.6724,94.7852,3.9,Important site 3 in Lakhimpur,Historical/cultural importance in Lakhimpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Lakhimpur,Lakhimpur Heritage Site 4,Monument,Mixed,27.7046,91.2554,3.9,Important site 4 in Lakhimpur,Historical/cultural importance in Lakhimpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Lakhimpur,Lakhimpur Heritage Site 5,Monument,Mixed,27.8253,93.7617,3.6,Important site 5 in Lakhimpur,Historical/cultural importance in Lakhimpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Majuli,Majuli Heritage Site 1,Monument,Mixed,24.3714,93.0411,4.8,Important site 1 in Majuli,Historical/cultural importance in Majuli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Majuli,Majuli Heritage Site 2,Monument,Mixed,27.6103,90.7493,4.0,Important site 2 in Majuli,Historical/cultural importance in Majuli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Majuli,Majuli Heritage Site 3,Monument,Mixed,26.1456,93.8209,4.8,Important site 3 in Majuli,Historical/cultural importance in Majuli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Majuli,Majuli Heritage Site 4,Monument,Mixed,26.5427,92.1737,4.4,Important site 4 in Majuli,Historical/cultural importance in Majuli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Majuli,Majuli Heritage Site 5,Monument,Mixed,26.0656,93.4924,3.6,Important site 5 in Majuli,Historical/cultural importance in Majuli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Morigaon,Morigaon Heritage Site 1,Monument,Mixed,25.4224,92.9543,4.1,Important site 1 in Morigaon,Historical/cultural importance in Morigaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Morigaon,Morigaon Heritage Site 2,Monument,Mixed,24.6803,90.055,3.5,Important site 2 in Morigaon,Historical/cultural importance in Morigaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Morigaon,Morigaon Heritage Site 3,Monument,Mixed,27.934,92.2639,4.3,Important site 3 in Morigaon,Historical/cultural importance in Morigaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Morigaon,Morigaon Heritage Site 4,Monument,Mixed,26.3528,93.491,3.6,Important site 4 in Morigaon,Historical/cultural importance in Morigaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Morigaon,Morigaon Heritage Site 5,Monument,Mixed,26.8718,93.1787,4.2,Important site 5 in Morigaon,Historical/cultural importance in Morigaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nagaon,Nagaon Heritage Site 1,Monument,Mixed,26.7034,89.2731,4.7,Important site 1 in Nagaon,Historical/cultural importance in Nagaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nagaon,Nagaon Heritage Site 2,Monument,Mixed,27.6616,93.5267,4.8,Important site 2 in Nagaon,Historical/cultural importance in Nagaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nagaon,Nagaon Heritage Site 3,Monument,Mixed,26.3232,91.5501,3.7,Important site 3 in Nagaon,Historical/cultural importance in Nagaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nagaon,Nagaon Heritage Site 4,Monument,Mixed,26.1769,92.0098,4.0,Important site 4 in Nagaon,Historical/cultural importance in Nagaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nagaon,Nagaon Heritage Site 5,Monument,Mixed,25.5232,89.1139,4.4,Important site 5 in Nagaon,Historical/cultural importance in Nagaon,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nalbari,Nalbari Heritage Site 1,Monument,Mixed,25.8199,90.6439,3.9,Important site 1 in Nalbari,Historical/cultural importance in Nalbari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nalbari,Nalbari Heritage Site 2,Monument,Mixed,25.6761,91.159,3.6,Important site 2 in Nalbari,Historical/cultural importance in Nalbari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nalbari,Nalbari Heritage Site 3,Monument,Mixed,25.3328,95.314,4.8,Important site 3 in Nalbari,Historical/cultural importance in Nalbari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nalbari,Nalbari Heritage Site 4,Monument,Mixed,25.8474,94.4682,4.1,Important site 4 in Nalbari,Historical/cultural importance in Nalbari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Nalbari,Nalbari Heritage Site 5,Monument,Mixed,26.2592,89.5365,4.1,Important site 5 in Nalbari,Historical/cultural importance in Nalbari,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sivasagar,Sivasagar Heritage Site 1,Monument,Mixed,27.2154,90.0568,4.0,Important site 1 in Sivasagar,Historical/cultural importance in Sivasagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sivasagar,Sivasagar Heritage Site 2,Monument,Mixed,27.4367,92.4359,4.8,Important site 2 in Sivasagar,Historical/cultural importance in Sivasagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sivasagar,Sivasagar Heritage Site 3,Monument,Mixed,25.2977,89.4211,4.0,Important site 3 in Sivasagar,Historical/cultural importance in Sivasagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sivasagar,Sivasagar Heritage Site 4,Monument,Mixed,25.5261,89.9136,4.9,Important site 4 in Sivasagar,Historical/cultural importance in Sivasagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sivasagar,Sivasagar Heritage Site 5,Monument,Mixed,27.2022,89.0627,4.4,Important site 5 in Sivasagar,Historical/cultural importance in Sivasagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sonitpur,Sonitpur Heritage Site 1,Monument,Mixed,26.1729,91.9572,4.9,Important site 1 in Sonitpur,Historical/cultural importance in Sonitpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sonitpur,Sonitpur Heritage Site 2,Monument,Mixed,26.4577,91.098,3.7,Important site 2 in Sonitpur,Historical/cultural importance in Sonitpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sonitpur,Sonitpur Heritage Site 3,Monument,Mixed,25.5791,91.0722,4.7,Important site 3 in Sonitpur,Historical/cultural importance in Sonitpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sonitpur,Sonitpur Heritage Site 4,Monument,Mixed,25.1634,95.3812,4.2,Important site 4 in Sonitpur,Historical/cultural importance in Sonitpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Sonitpur,Sonitpur Heritage Site 5,Monument,Mixed,25.8307,89.1778,4.7,Important site 5 in Sonitpur,Historical/cultural importance in Sonitpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,South Salmara-Mankachar,South Salmara-Mankachar Heritage Site 1,Monument,Mixed,26.8377,95.8019,4.6,Important site 1 in South Salmara-Mankachar,Historical/cultural importance in South Salmara-Mankachar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,South Salmara-Mankachar,South Salmara-Mankachar Heritage Site 2,Monument,Mixed,27.4287,90.4808,3.8,Important site 2 in South Salmara-Mankachar,Historical/cultural importance in South Salmara-Mankachar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,South Salmara-Mankachar,South Salmara-Mankachar Heritage Site 3,Monument,Mixed,26.1418,93.7339,3.8,Important site 3 in South Salmara-Mankachar,Historical/cultural importance in South Salmara-Mankachar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,South Salmara-Mankachar,South Salmara-Mankachar Heritage Site 4,Monument,Mixed,25.2706,94.0342,4.9,Important site 4 in South Salmara-Mankachar,Historical/cultural importance in South Salmara-Mankachar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,South Salmara-Mankachar,South Salmara-Mankachar Heritage Site 5,Monument,Mixed,26.7415,94.3624,4.7,Important site 5 in South Salmara-Mankachar,Historical/cultural importance in South Salmara-Mankachar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Tamulpur,Tamulpur Heritage Site 1,Monument,Mixed,26.0347,93.4621,4.1,Important site 1 in Tamulpur,Historical/cultural importance in Tamulpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Tamulpur,Tamulpur Heritage Site 2,Monument,Mixed,24.9991,92.3659,4.2,Important site 2 in Tamulpur,Historical/cultural importance in Tamulpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Tamulpur,Tamulpur Heritage Site 3,Monument,Mixed,27.6212,93.0125,4.4,Important site 3 in Tamulpur,Historical/cultural importance in Tamulpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Tamulpur,Tamulpur Heritage Site 4,Monument,Mixed,26.4259,92.7249,4.1,Important site 4 in Tamulpur,Historical/cultural importance in Tamulpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Assam,Tamulpur,Tamulpur Heritage Site 5,Monument,Mixed,26.6295,93.958,4.9,Important site 5 in Tamulpur,Historical/cultural importance in Tamulpur,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
