state,district,monument_name,latitude,longitude,description,image_link,model_3d_link
Assam,Cachar,Kachari Fort Ruins,24.8300,92.7800,"The 18th-century ruined capital of the Kachari Kingdom located at Khaspur.",https://commons.wikimedia.org/wiki/Special:FilePath/Khaspur_Ruins.jpg,N/A
Assam,Charaideo,Charaideo Maidams,26.9300,94.8700,"The sacred burial grounds of the Ahom kings, often compared to the pyramids of Egypt.",https://commons.wikimedia.org/wiki/Special:FilePath/Charaideo_Maidam.jpg,N/A
Assam,Chirang,No major monument,26.6500,90.5600,"Primarily an agricultural and forested district bordering Bhutan.",N/A,N/A
Assam,Darrang,No major monument,26.4300,92.0300,"An agrarian district holding local historical significance but no major architectural monuments.",N/A,N/A
Assam,Dhemaji,No major monument,27.4800,94.5800,"Located on the easternmost floodplains, lacking surviving ancient monuments.",N/A,N/A
Assam,Dhubri,Panbari Mosque,26.0200,89.9800,"Considered the oldest mosque in Assam, built by the Mughal general Mir Jumla in the 17th century.",https://commons.wikimedia.org/wiki/Special:FilePath/Panbari_Mosque.jpg,N/A
Assam,Dibrugarh,No major monument,27.4700,94.9000,"The 'Tea City of India'; lacks major ancient classified heritage monuments.",N/A,N/A
Assam,Dima Hasao,Maibang Ruins,25.3000,93.1600,"The ancient 16th-century stone carvings and ruined capital of the Dimasa Kachari Kingdom.",https://commons.wikimedia.org/wiki/Special:FilePath/Maibang_Stone_Carvings.jpg,N/A
Assam,Goalpara,Sri Surya Pahar,26.1100,90.7200,"A highly significant archaeological site featuring ancient Hindu, Buddhist, and Jain rock-cut carvings.",https://commons.wikimedia.org/wiki/Special:FilePath/Sri_Surya_Pahar.jpg,N/A
Assam,Golaghat,Negheriting Shiva Doul,26.6300,94.0200,"A beautiful 18th-century hilltop Shiva temple built by the Ahom King Rajeswar Singha.",https://commons.wikimedia.org/wiki/Special:FilePath/Negheriting_Shiva_Doul.jpg,N/A
Assam,Hailakandi,No major monument,24.6800,92.5600,"A lush district in the Barak Valley without major formally classified built heritage.",N/A,N/A
Assam,Hojai,Doboka Ruins,26.0200,92.8300,"Archaeological ruins of the ancient Doboka kingdom, featuring stone temple remnants.",https://commons.wikimedia.org/wiki/Special:FilePath/Doboka_Ruins.jpg,N/A
Assam,Jorhat,Dhekiakhowa Bornamghar,26.7700,94.2800,"A highly revered Namghar (prayer house) established by saint Madhavdev in 1528, maintaining a continuously burning lamp.",https://commons.wikimedia.org/wiki/Special:FilePath/Dhekiakhowa_Bornamghar.jpg,N/A
Assam,Kamrup,Madan Kamdev,26.3600,91.7600,"A 9th-century archaeological site with exquisite erotic stone sculptures, often called the 'Khajuraho of Assam'.",https://commons.wikimedia.org/wiki/Special:FilePath/Madan_Kamdev.jpg,N/A
Assam,Kamrup Metropolitan,Kamakhya Temple,26.1667,91.7064,"One of the oldest and most revered Shakti Peethas in India, situated on the Nilachal Hill in Guwahati.",https://commons.wikimedia.org/wiki/Special:FilePath/Kamakhya_Temple_Guwahati.jpg,N/A
Assam,Karbi Anglong,No major monument,26.0100,93.4400,"A heavily forested, hilly district rich in tribal culture but lacking major historical buildings.",N/A,N/A
Assam,Karimganj,Malegarh Crematorium,24.8600,92.3500,"A historical site where mutineers of the 1857 Sepoy Mutiny were cremated after a battle with the British.",https://commons.wikimedia.org/wiki/Special:FilePath/Malegarh_Crematorium.jpg,N/A
Assam,Kokrajhar,No major monument,26.4000,90.2600,"Gateway to the Northeast, primarily known for its natural reserves.",N/A,N/A
Assam,Lakhimpur,No major monument,27.2300,94.1000,"An agrarian district without major ancient classified structural monuments.",N/A,N/A
Assam,Majuli,Auniati Satra,26.9400,94.1600,"A prominent 17th-century Vaishnavite monastery located on the world's largest river island.",https://commons.wikimedia.org/wiki/Special:FilePath/Auniati_Satra.jpg,N/A
Assam,Morigaon,No major monument,26.2500,92.3300,"Known for the Pobitora Wildlife Sanctuary, lacking major built historical monuments.",N/A,N/A
Assam,Nagaon,Bordowa Satra,26.3700,92.5400,"The sacred birthplace of the great Assamese polymath and saint, Srimanta Sankardev.",https://commons.wikimedia.org/wiki/Special:FilePath/Bordowa_Satra.jpg,N/A
Assam,Nalbari,Billeswar Temple,26.4400,91.4400,"An ancient temple dedicated to Lord Krishna, boasting a history of over 500 years.",https://commons.wikimedia.org/wiki/Special:FilePath/Billeswar_Temple.jpg,N/A
Assam,Sivasagar,Rang Ghar,26.9740,94.6220,"One of the oldest surviving amphitheaters in Asia, built by the Ahom kings in 1746.",https://commons.wikimedia.org/wiki/Special:FilePath/Rang_Ghar_Sivasagar.jpg,N/A
Assam,Sonitpur,Agnigarh,26.6200,92.7900,"A legendary fortress in Tezpur believed to have been built by the Asura king Banasura to isolate his daughter.",https://commons.wikimedia.org/wiki/Special:FilePath/Agnigarh_Tezpur.jpg,N/A
Assam,South Salmara-Mankachar,Mir Jumla's Tomb,25.7200,89.8600,"The 17th-century resting place of the formidable Mughal General Mir Jumla II.",https://commons.wikimedia.org/wiki/Special:FilePath/Mir_Jumla_Tomb.jpg,N/A
Assam,Tinsukia,Tilinga Mandir,27.5000,95.3600,"The 'Bell Temple', a unique and famous shrine surrounded by hundreds of thousands of brass bells tied by devotees.",https://commons.wikimedia.org/wiki/Special:FilePath/Tilinga_Mandir.jpg,N/A
Assam,Tamulpur,No major monument,26.6300,91.5600,"A newly formed administrative district lacking major ancient monuments.",N/A,N/A
Assam,Udalguri,No major monument,26.7400,92.0900,"A scenic district bordering Bhutan without formally classified major heritage buildings.",N/A,N/A
Assam,West Karbi Anglong,No major monument,25.9600,92.8300,"A deeply forested, hilly administrative division lacking major built monuments.",N/A,N/A
Meghalaya,East Garo Hills,No major monument,25.6100,90.6200,"A district celebrated for the Simsang river and tribal heritage rather than structural monuments.",N/A,N/A
Meghalaya,East Jaintia Hills,No major monument,25.3500,92.3600,"Known for its complex limestone cave systems, but lacks major architectural historical monuments.",N/A,N/A
Meghalaya,East Khasi Hills,Shillong Cathedral,25.5600,91.8900,"The Cathedral of Mary Help of Christians, a towering, elegant blue Gothic church built in 1936.",https://commons.wikimedia.org/wiki/Special:FilePath/Shillong_Cathedral.jpg,N/A
Meghalaya,Eastern West Khasi Hills,No major monument,25.5500,91.6000,"A newly carved district focusing on administration, lacking major monuments.",N/A,N/A
Meghalaya,North Garo Hills,No major monument,25.8600,90.6800,"An agrarian district bordering Assam without major historical built heritage.",N/A,N/A
Meghalaya,Ri Bhoi,No major monument,25.9000,91.8800,"Known for the Umiam Lake, lacking major ancient classified monuments.",N/A,N/A
Meghalaya,South Garo Hills,No major monument,25.2600,90.6300,"Renowned for the Balpakram National Park (natural heritage).",N/A,N/A
Meghalaya,South West Garo Hills,No major monument,25.4600,89.9200,"An administrative and agricultural district lacking major monuments.",N/A,N/A
Meghalaya,South West Khasi Hills,No major monument,25.3200,91.2400,"A deeply forested, mountainous district without major architectural heritage.",N/A,N/A
Meghalaya,West Garo Hills,No major monument,25.5200,90.2200,"Famous for Tura Peak and Nokrek Biosphere, lacking major historical buildings.",N/A,N/A
Meghalaya,West Jaintia Hills,Nartiang Monoliths,25.5600,92.2200,"A spectacular collection of ancient megalithic stones erected by the Jaintia Kings, the tallest in the world.",https://commons.wikimedia.org/wiki/Special:FilePath/Nartiang_Monoliths.jpg,N/A
Meghalaya,West Khasi Hills,No major monument,25.5200,91.2600,"A remote, scenic district lacking formally classified ancient monuments.",N/A,N/A
Tripura,Dhalai,No major monument,23.8800,91.9000,"A district heavily focused on tribal culture and agriculture, lacking major built monuments.",N/A,N/A
Tripura,Gomati,Tripura Sundari Temple,23.5100,91.4900,"A highly revered 16th-century Shakti Peeth built by Maharaja Dhanya Manikya.",https://commons.wikimedia.org/wiki/Special:FilePath/Tripura_Sundari_Temple.jpg,N/A
Tripura,Khowai,No major monument,23.9700,91.6000,"A recently formed district known for its tea gardens rather than monuments.",N/A,N/A
Tripura,North Tripura,No major monument,24.3200,92.1600,"An administrative district lacking major ancient classified architectural monuments.",N/A,N/A
Tripura,Sipahijala,Neermahal Palace,23.4900,91.3100,"The 'Water Palace', a stunning 1930s royal summer resort built in the middle of Rudrasagar Lake.",https://commons.wikimedia.org/wiki/Special:FilePath/Neermahal_Palace.jpg,N/A
Tripura,South Tripura,Pilak Archaeological Site,23.2600,91.6100,"An ancient 8th-century archaeological site containing rare Hindu and Buddhist terracotta plaques and statues.",https://commons.wikimedia.org/wiki/Special:FilePath/Pilak_Archaeological_Site.jpg,N/A
Tripura,Unakoti,Unakoti Rock Carvings,24.3100,92.0100,"A mystical, forested site featuring massive 7th-century rock-cut Shiva sculptures carved directly into the hills.",https://commons.wikimedia.org/wiki/Special:FilePath/Unakoti_Rock_Carvings.jpg,N/A
Tripura,West Tripura,Ujjayanta Palace,23.8300,91.2800,"A magnificent, sprawling white royal palace built in 1901, now serving as the state museum.",https://commons.wikimedia.org/wiki/Special:FilePath/Ujjayanta_Palace.jpg,N/A
Mizoram,Aizawl,Solomon's Temple,23.7500,92.7400,"A massive, beautiful modern church built of white marble, forming a prominent landmark in the capital.",https://commons.wikimedia.org/wiki/Special:FilePath/Solomons_Temple_Aizawl.jpg,N/A
Mizoram,Champhai,Mura Puk,23.4700,93.3200,"Ancient, mysterious rock-cut caves believed to have been hiding places for villagers during tribal wars.",https://commons.wikimedia.org/wiki/Special:FilePath/Mura_Puk.jpg,N/A
Mizoram,Hnahthial,No major monument,22.9600,92.9300,"A scenic mountainous district without major classified structural monuments.",N/A,N/A
Mizoram,Khawzawl,No major monument,23.5300,93.1800,"A newly formed administrative district lacking major monuments.",N/A,N/A
Mizoram,Kolasib,No major monument,24.2200,92.6700,"An agricultural district bordering Assam without major built historical heritage.",N/A,N/A
Mizoram,Lawngtlai,No major monument,22.5200,92.8900,"Deeply forested tribal district bordering Myanmar; lacks major monuments.",N/A,N/A
Mizoram,Lunglei,No major monument,22.8800,92.7300,"The second largest city, known for its natural beauty, but lacking ancient major monuments.",N/A,N/A
Mizoram,Mamit,No major monument,23.9200,92.4800,"A district featuring the Dampa Tiger Reserve; lacks major architectural heritage.",N/A,N/A
Mizoram,Saitual,No major monument,23.6800,92.9600,"Famous for the Tam Dil lake; lacks formally classified historical monuments.",N/A,N/A
Mizoram,Siaha,No major monument,22.4800,92.9700,"A remote, deeply forested district bordering Myanmar.",N/A,N/A
Mizoram,Serchhip,No major monument,23.3000,92.8400,"Known as the district with the highest literacy rate in India, lacking major ancient monuments.",N/A,N/A
Nagaland,Chümoukedima,No major monument,25.8100,93.7700,"A rapidly urbanizing district lacking major ancient monuments.",N/A,N/A
Nagaland,Dimapur,Kachari Ruins,25.9000,93.7200,"A series of ancient, mysterious mushroom-domed monoliths erected by the Kachari civilization in the 10th century.",https://commons.wikimedia.org/wiki/Special:FilePath/Kachari_Ruins_Dimapur.jpg,N/A
Nagaland,Kiphire,No major monument,25.9000,94.7800,"Known for the Saramati Peak; lacks major structural monuments.",N/A,N/A
Nagaland,Kohima,Kohima War Cemetery,25.6700,94.1000,"A deeply moving memorial dedicated to the soldiers of the Allied Forces who died in the defining 1944 Battle of Kohima.",https://commons.wikimedia.org/wiki/Special:FilePath/Kohima_War_Cemetery.jpg,N/A
Nagaland,Longleng,No major monument,26.4700,94.8100,"A remote, mountainous district inhabited by the Phom Naga tribe; lacks built monuments.",N/A,N/A
Nagaland,Mokokchung,Ungma Village Heritage,26.3100,94.5200,"The oldest and largest Ao Naga village, functioning as a living heritage monument of indigenous culture.",https://commons.wikimedia.org/wiki/Special:FilePath/Ungma_Village.jpg,N/A
Nagaland,Mon,Longwa Chief's House,26.7500,95.0600,"The historic residence of the Angh (King) of Longwa, uniquely situated exactly on the India-Myanmar border.",https://commons.wikimedia.org/wiki/Special:FilePath/Longwa_Chief_House.jpg,N/A
Nagaland,Niuland,No major monument,25.9100,93.9800,"A newly formed agricultural district.",N/A,N/A
Nagaland,Noklak,No major monument,26.1900,94.9900,"A remote frontier district bordering Myanmar.",N/A,N/A
Nagaland,Peren,No major monument,25.5100,93.7300,"Known for the Ntangki National Park; lacks major monuments.",N/A,N/A
Nagaland,Phek,No major monument,25.6900,94.4600,"A scenic district known for Shiloi Lake without major formally classified monuments.",N/A,N/A
Nagaland,Shamator,No major monument,26.1000,94.8700,"A newly carved administrative district.",N/A,N/A
Nagaland,Tseminyu,No major monument,25.9400,94.2600,"A newly formed district focusing on the Rengma Naga heritage.",N/A,N/A
Nagaland,Tuensang,No major monument,26.2700,94.8300,"The easternmost district, deeply forested and lacking major built monuments.",N/A,N/A
Nagaland,Wokha,No major monument,26.1000,94.2500,"Known as the 'Land of Plenty' and for the Doyang Dam, lacking ancient architectural monuments.",N/A,N/A
Nagaland,Zunheboto,No major monument,25.9600,94.5200,"The cultural center of the Sumi Nagas; lacks major historic structural monuments.",N/A,N/A
Arunachal Pradesh,Tawang,Tawang Monastery,27.5800,91.8500,"The largest Buddhist monastery in India and second largest in the world, founded in the 17th century.",https://commons.wikimedia.org/wiki/Special:FilePath/Tawang_Monastery.jpg,N/A
Arunachal Pradesh,West Kameng,Dirang Dzong,27.3500,92.2300,"A 17th-century historic tribal fort built with stone and wood, heavily influenced by Bhutanese architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Dirang_Dzong.jpg,N/A
Arunachal Pradesh,Papum Pare,Ita Fort,27.0900,93.6200,"The 'Fort of Bricks', an irregular 14th-century ruin built by the Chutiya Kingdom in present-day Itanagar.",https://commons.wikimedia.org/wiki/Special:FilePath/Ita_Fort.jpg,N/A
Arunachal Pradesh,Lower Dibang Valley,Bhismaknagar Fort,27.9900,95.8400,"An ancient 8th-century ruined hill fort built of burnt bricks, associated with local Idu Mishmi folklore.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhismaknagar_Fort.jpg,N/A
Arunachal Pradesh,Namsai,Golden Pagoda,27.6600,95.8800,"A magnificent, modern golden Burmese-style Buddhist temple known locally as Kongmu Kham.",https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Pagoda_Namsai.jpg,N/A
Arunachal Pradesh,Anjaw,No major monument,27.9200,96.8400,"The easternmost district of India; lacks major built monuments.",N/A,N/A
Arunachal Pradesh,Changlang,No major monument,27.1300,95.7300,"Known for the Namdapha National Park.",N/A,N/A
Arunachal Pradesh,Dibang Valley,No major monument,28.8000,95.9500,"The least populated district in India; entirely mountainous and forested.",N/A,N/A
Arunachal Pradesh,East Kameng,No major monument,27.3100,93.0000,"A highly mountainous district lacking major architectural monuments.",N/A,N/A
Arunachal Pradesh,East Siang,No major monument,28.0600,95.3200,"An agrarian district situated along the Siang River.",N/A,N/A
Arunachal Pradesh,Kamle,No major monument,27.8100,94.1300,"A newly formed scenic district without major monuments.",N/A,N/A
Arunachal Pradesh,Kra Daadi,No major monument,27.7600,93.4200,"A mountainous administrative district.",N/A,N/A
Arunachal Pradesh,Kurung Kumey,No major monument,27.9000,93.2200,"A remote, deeply forested district bordering Tibet.",N/A,N/A
Arunachal Pradesh,Lepa Rada,No major monument,27.9700,94.6800,"A newly carved district known for its natural beauty.",N/A,N/A
Arunachal Pradesh,Lohit,Parshuram Kund,27.8800,96.3500,"A highly sacred Hindu pilgrimage site on the Brahmaputra plateau (natural heritage).",N/A,N/A
Arunachal Pradesh,Longding,No major monument,26.9000,95.2600,"A district inhabited by the Wancho tribe, lacking major built monuments.",N/A,N/A
Arunachal Pradesh,Lower Siang,No major monument,27.8500,94.8300,"An agrarian district along the Siang river valley.",N/A,N/A
Arunachal Pradesh,Lower Subansiri,No major monument,27.5600,93.8100,"Famous for the Ziro Valley and Apatani culture, but lacks major historic monuments.",N/A,N/A
Arunachal Pradesh,Namsai,No major monument,27.6600,95.8800,"(Listed under Golden Pagoda above).",N/A,N/A
Arunachal Pradesh,Pakke Kessang,No major monument,27.1400,93.0000,"Known for the Pakke Tiger Reserve.",N/A,N/A
Arunachal Pradesh,Shi Yomi,No major monument,28.5300,94.1800,"A remote, high-altitude district bordering Tibet.",N/A,N/A
Arunachal Pradesh,Siang,No major monument,28.1800,94.8800,"A scenic district lacking formally classified ancient monuments.",N/A,N/A
Arunachal Pradesh,Tirap,No major monument,27.0100,95.5300,"A district bordering Myanmar, known for indigenous tribal culture.",N/A,N/A
Arunachal Pradesh,Upper Siang,No major monument,28.6200,94.9100,"A highly mountainous, rugged terrain district.",N/A,N/A
Arunachal Pradesh,Upper Subansiri,No major monument,28.1300,94.1500,"A remote district bordering Tibet without major built monuments.",N/A,N/A
Arunachal Pradesh,West Siang,No major monument,28.2000,94.6900,"A densely forested district lacking major architectural monuments.",N/A,N/A
Manipur,Imphal West,Kangla Fort,24.8100,93.9400,"The ancient and deeply revered 1st-century historic capital and palace of the Kingdom of Manipur.",https://commons.wikimedia.org/wiki/Special:FilePath/Kangla_Fort.jpg,N/A
Manipur,Imphal East,Shree Govindajee Temple,24.7900,93.9500,"A historic 19th-century Vaishnavite temple featuring twin gold domes and a paved courtyard.",https://commons.wikimedia.org/wiki/Special:FilePath/Shree_Govindajee_Temple.jpg,N/A
Manipur,Bishnupur,INA Memorial Complex,24.5000,93.7600,"A significant historical monument in Moirang where the Indian National Army first hoisted the tricolor in 1944.",https://commons.wikimedia.org/wiki/Special:FilePath/INA_Memorial_Moirang.jpg,N/A
Manipur,Thoubal,Khongjom War Memorial,24.5700,94.0200,"A monument commemorating the brave Manipuri soldiers who fought against the British in the 1891 Anglo-Manipuri War.",https://commons.wikimedia.org/wiki/Special:FilePath/Khongjom_War_Memorial.jpg,N/A
Manipur,Chandel,No major monument,24.3200,94.0000,"A border district with Myanmar lacking major officially classified monuments.",N/A,N/A
Manipur,Churachandpur,No major monument,24.3300,93.6700,"The largest district in Manipur, predominantly mountainous.",N/A,N/A
Manipur,Jiribam,No major monument,24.7900,93.1100,"A border district with Assam lacking major built monuments.",N/A,N/A
Manipur,Kakching,No major monument,24.4800,93.9700,"An agricultural hub without major historical architectural monuments.",N/A,N/A
Manipur,Kamjong,No major monument,24.8800,94.3400,"A hilly, forested border district.",N/A,N/A
Manipur,Kangpokpi,No major monument,25.1400,93.9700,"A scenic mountainous district.",N/A,N/A
Manipur,Noney,No major monument,24.8100,93.6200,"A newly formed district known for its railway bridge construction, lacking historic monuments.",N/A,N/A
Manipur,Pherzawl,No major monument,24.2600,93.1800,"A remote, heavily forested district.",N/A,N/A
Manipur,Senapati,No major monument,25.2600,94.0200,"A district known for the Dzukou Valley (natural heritage).",N/A,N/A
Manipur,Tamenglong,No major monument,24.9800,93.4900,"Famous for its oranges and dense forests; lacks major built monuments.",N/A,N/A
Manipur,Tengnoupal,No major monument,24.3300,94.1300,"A border district housing the trade town of Moreh.",N/A,N/A
Manipur,Ukhrul,No major monument,25.1100,94.3600,"Famous for the rare Shirui Lily flower; lacks major ancient structural monuments.",N/A,N/A
Sikkim,Gangtok,Rumtek Monastery,27.3000,88.5200,"The magnificent 16th-century seat of the Karmapa in exile, featuring classic Tibetan architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Rumtek_Monastery.jpg,N/A
Sikkim,Gyalshing,Pemayangtse Monastery,27.3000,88.2400,"One of the oldest and premier monasteries of Sikkim, founded in 1705, offering views of Mount Kanchenjunga.",https://commons.wikimedia.org/wiki/Special:FilePath/Pemayangtse_Monastery.jpg,N/A
Sikkim,Mangan,No major monument,27.5000,88.5300,"The largest district, mostly encompassing high-altitude Himalayan terrain.",N/A,N/A
Sikkim,Namchi,Char Dham Namchi,27.1600,88.3500,"A modern, massive pilgrimage complex featuring an 87-foot statue of Lord Shiva on Solophok Hill.",https://commons.wikimedia.org/wiki/Special:FilePath/Char_Dham_Namchi.jpg,N/A
Sikkim,Pakyong,No major monument,27.2300,88.5900,"Known for the greenfield Pakyong Airport, lacking major historical monuments.",N/A,N/A
Sikkim,Soreng,No major monument,27.1700,88.2000,"A newly created agricultural district bordering Nepal.",N/A,N/A




Himachal Pradesh,Bilaspur,Bahadurpur Fort,31.2500,76.8100,"A ruined hilltop fort standing at 1,980 meters, once the summer residence of Raja Bijai Chand.",https://commons.wikimedia.org/wiki/Special:FilePath/Bahadurpur_Fort.jpg,N/A
Himachal Pradesh,Chamba,Chaurasi Temple Bharmour,32.4300,76.5400,"A magnificent complex of 84 ancient stone temples built in the 9th century by the local kings.",https://commons.wikimedia.org/wiki/Special:FilePath/Chaurasi_Temple_Bharmour.jpg,N/A
Himachal Pradesh,Hamirpur,Sujanpur Tira Fort,31.8300,76.5000,"A historic 18th-century fort built by Raja Abhay Chand, famous for its Katoch dynasty wall paintings.",https://commons.wikimedia.org/wiki/Special:FilePath/Sujanpur_Tira.jpg,N/A
Himachal Pradesh,Kangra,Kangra Fort,32.0800,76.2500,"One of the oldest and largest forts in the Himalayas, tracing its origins back to the ancient Trigarta Kingdom.",https://commons.wikimedia.org/wiki/Special:FilePath/Kangra_Fort.jpg,N/A
Himachal Pradesh,Kinnaur,Kamru Fort,31.4200,78.2300,"An ancient, tower-like wooden fort situated at an altitude of 2,600 meters, housing an idol of Kamakhya Devi.",https://commons.wikimedia.org/wiki/Special:FilePath/Kamru_Fort.jpg,N/A
Himachal Pradesh,Kullu,Hidimba Devi Temple,32.2400,77.1800,"A unique 16th-century wooden temple with a pagoda-shaped roof, dedicated to the wife of Bhima from the Mahabharata.",https://commons.wikimedia.org/wiki/Special:FilePath/Hidimba_Devi_Temple.jpg,N/A
Himachal Pradesh,Lahaul and Spiti,Key Monastery,32.2900,78.0100,"A spectacular 11th-century Tibetan Buddhist monastery perched on a hilltop at an altitude of 4,166 meters.",https://commons.wikimedia.org/wiki/Special:FilePath/Key_Monastery_Spiti.jpg,N/A
Himachal Pradesh,Mandi,Prashar Lake Temple,31.7500,77.0600,"A 13th-century pagoda-style temple built entirely from a single deodar tree, situated beside a floating-island lake.",https://commons.wikimedia.org/wiki/Special:FilePath/Prashar_Lake_Temple.jpg,N/A
Himachal Pradesh,Shimla,Viceregal Lodge,31.1000,77.1400,"Also known as Rashtrapati Niwas, a majestic Jacobethan-style building that formerly housed the British Viceroy of India.",https://commons.wikimedia.org/wiki/Special:FilePath/Viceregal_Lodge_Shimla.jpg,N/A
Himachal Pradesh,Sirmaur,Jaitak Fort,30.6000,77.2900,"A historic fort built by Gurkha leader Ranjor Singh Thapa in 1810 using material recovered from the Nahan fort.",https://commons.wikimedia.org/wiki/Special:FilePath/Jaitak_Fort.jpg,N/A
Himachal Pradesh,Solan,Kuthar Fort,30.9500,76.9500,"An 800-year-old fort featuring freshwater springs and exquisite Rajput-style architectural details.",https://commons.wikimedia.org/wiki/Special:FilePath/Kuthar_Fort.jpg,N/A
Himachal Pradesh,Una,No major monument,31.4600,76.2700,"Primarily an industrial and religious gateway district lacking major officially classified archaeological monuments.",N/A,N/A
Jammu and Kashmir,Anantnag,Martand Sun Temple,33.7400,75.2100,"A massive, ruined 8th-century Hindu temple dedicated to Surya, showcasing brilliant Kashmiri architectural style.",https://commons.wikimedia.org/wiki/Special:FilePath/Martand_Sun_Temple.jpg,N/A
Jammu and Kashmir,Bandipora,No major monument,34.4200,74.6500,"Known for the Wular Lake; lacks major ancient architectural monuments.",N/A,N/A
Jammu and Kashmir,Baramulla,Parihaspora Ruins,34.1500,74.6300,"The archaeological remains of an ancient capital city built by King Lalitaditya Muktapida in the 8th century.",https://commons.wikimedia.org/wiki/Special:FilePath/Parihaspora_Ruins.jpg,N/A
Jammu and Kashmir,Budgam,Tomb of Sheikh Noor-ud-din Wali,33.8600,74.7600,"The highly revered shrine of the patron saint of Kashmir, located in the town of Charar-e-Sharief.",https://commons.wikimedia.org/wiki/Special:FilePath/Charar_e_Sharief.jpg,N/A
Jammu and Kashmir,Doda,Bhaderwah Fort,32.9800,75.7100,"A historic fort built in 1733, later repurposed as a prison for freedom fighters.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhaderwah_Fort.jpg,N/A
Jammu and Kashmir,Ganderbal,Naranag Temple Ruins,34.3000,74.9800,"An incredibly significant 8th-century cluster of Shiva temples built by the Karkota dynasty high in the mountains.",https://commons.wikimedia.org/wiki/Special:FilePath/Naranag_Temple.jpg,N/A
Jammu and Kashmir,Jammu,Bahu Fort,32.7200,74.8700,"An ancient, robust fortress situated on the banks of the Tawi River, housing a famous Kali temple.",https://commons.wikimedia.org/wiki/Special:FilePath/Bahu_Fort_Jammu.jpg,N/A
Jammu and Kashmir,Kathua,Jasrota Fort,32.4500,75.4000,"A ruined fort and palace complex built by the Jasrotia Rajputs, located on the banks of the Ujh River.",https://commons.wikimedia.org/wiki/Special:FilePath/Jasrota_Fort.jpg,N/A
Jammu and Kashmir,Kishtwar,Kishtwar Fort,33.3100,75.7600,"Ruins of an old fort situated near the Chowgan, built to protect the Kishtwar kingdom.",https://commons.wikimedia.org/wiki/Special:FilePath/Kishtwar_Fort.jpg,N/A
Jammu and Kashmir,Kulgam,No major monument,33.6400,75.0100,"An agricultural district known for its natural springs; lacks major historical built heritage.",N/A,N/A
Jammu and Kashmir,Kupwara,No major monument,34.5200,74.2500,"A highly scenic and strategic border district without formally classified major monuments.",N/A,N/A
Jammu and Kashmir,Poonch,Poonch Fort,33.7700,74.0900,"A majestic 18th-century fort that has witnessed the reign of the Dogras, Sikhs, and local Muslim rulers.",https://commons.wikimedia.org/wiki/Special:FilePath/Poonch_Fort.jpg,N/A
Jammu and Kashmir,Pulwama,Awantipora Ruins,33.9200,75.0100,"Spectacular 9th-century ruins of twin Hindu temples built by King Awantivarman of the Utpala dynasty.",https://commons.wikimedia.org/wiki/Special:FilePath/Awantipora_Ruins.jpg,N/A
Jammu and Kashmir,Rajouri,Dhanidhar Fort,33.3800,74.3000,"A 19th-century fort built by Mian Hathu on a hillock overlooking the Rajouri town.",https://commons.wikimedia.org/wiki/Special:FilePath/Dhanidhar_Fort.jpg,N/A
Jammu and Kashmir,Ramban,Gajpat Fort,33.2400,75.2400,"A historic and difficult-to-access fort perched atop a mountain, once a stronghold of the local kings.",https://commons.wikimedia.org/wiki/Special:FilePath/Gajpat_Fort.jpg,N/A
Jammu and Kashmir,Reasi,Bhimgarh Fort,33.0800,74.8300,"An impressive hill fort that was reinforced with stone by Maharaja Gulab Singh, serving as a royal treasury.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhimgarh_Fort.jpg,N/A
Jammu and Kashmir,Samba,Samba Fort,32.5600,75.1100,"An 18th-century fort situated on the banks of the Basantar River, built by the Dogra rulers.",https://commons.wikimedia.org/wiki/Special:FilePath/Samba_Fort.jpg,N/A
Jammu and Kashmir,Shopian,Aliabad Sarai,33.6200,74.7000,"A historic Mughal caravanserai built along the ancient Mughal Road by Emperor Jahangir.",https://commons.wikimedia.org/wiki/Special:FilePath/Aliabad_Sarai.jpg,N/A
Jammu and Kashmir,Srinagar,Pari Mahal,34.0800,74.8700,"The 'Palace of Fairies', a seven-terraced Mughal garden built as an observatory and library for Dara Shikoh.",https://commons.wikimedia.org/wiki/Special:FilePath/Pari_Mahal_Srinagar.jpg,N/A
Jammu and Kashmir,Udhampur,Krimchi Temples,32.9600,75.1200,"A complex of 11th-century ancient stone temples featuring Hellenic influences, believed to date back to the Mahabharata.",https://commons.wikimedia.org/wiki/Special:FilePath/Krimchi_Temples.jpg,N/A
Ladakh,Kargil,Mulbekh Maitreya,34.3800,76.3800,"An enormous 9-meter tall rock-carved statue of the Maitreya Buddha dating back to the 8th century.",https://commons.wikimedia.org/wiki/Special:FilePath/Mulbekh_Maitreya.jpg,N/A
Ladakh,Leh,Leh Palace,34.1600,77.5800,"A towering 17th-century former royal palace modeled after the Potala Palace in Tibet, overlooking the city of Leh.",https://commons.wikimedia.org/wiki/Special:FilePath/Leh_Palace.jpg,N/A
